candidate_id,feature_set,inner_AUC,inner_AP
0,CP_density3,0.9047619047619048,0.7777777777777777
1,CP_density3,0.9047619047619048,0.7777777777777777
2,CP_density3,0.9047619047619048,0.7777777777777777
6,CP_density3,0.9047619047619048,0.7777777777777777
7,CP_density3,0.9047619047619048,0.7777777777777777
8,CP_density3,0.9047619047619048,0.7777777777777777
9,CP_density3,0.9047619047619048,0.7777777777777777
10,CP_density3,0.9047619047619048,0.7777777777777777
11,CP_density3,0.9047619047619048,0.7777777777777777
12,CP_density3,0.9047619047619048,0.7777777777777777
14,CP_density3,0.9047619047619048,0.7777777777777777
15,CP_density3,0.9047619047619048,0.7777777777777777
3,CP_density3,0.876984126984127,0.7222222222222222
4,CP_density3,0.876984126984127,0.7222222222222222
5,CP_density3,0.876984126984127,0.7222222222222222
13,CP_density3,0.876984126984127,0.7222222222222222
16,CP_summary14,0.876984126984127,0.7222222222222222
17,CP_summary14,0.876984126984127,0.7222222222222222
22,CP_summary14,0.876984126984127,0.7222222222222222
23,CP_summary14,0.876984126984127,0.7222222222222222
28,CP_summary14,0.876984126984127,0.7222222222222222
30,CP_summary14,0.876984126984127,0.7222222222222222
33,CP_structure17,0.876984126984127,0.7222222222222222
38,CP_structure17,0.876984126984127,0.7222222222222222
32,CP_structure17,0.8492063492063492,0.6944444444444443
34,CP_structure17,0.8492063492063492,0.6944444444444443
35,CP_structure17,0.8492063492063492,0.6944444444444443
36,CP_structure17,0.8492063492063492,0.6944444444444443
37,CP_structure17,0.8492063492063492,0.6944444444444443
39,CP_structure17,0.8492063492063492,0.6944444444444443
41,CP_structure17,0.8492063492063492,0.6944444444444443
43,CP_structure17,0.8492063492063492,0.6944444444444443
44,CP_structure17,0.8492063492063492,0.6944444444444443
45,CP_structure17,0.8492063492063492,0.6944444444444443
46,CP_structure17,0.8492063492063492,0.6944444444444443
47,CP_structure17,0.8492063492063492,0.6944444444444443
18,CP_summary14,0.8492063492063492,0.6388888888888888
19,CP_summary14,0.8492063492063492,0.6388888888888888
20,CP_summary14,0.8492063492063492,0.6388888888888888
21,CP_summary14,0.8492063492063492,0.6388888888888888
27,CP_summary14,0.8492063492063492,0.6388888888888888
29,CP_summary14,0.8492063492063492,0.6388888888888888
40,CP_structure17,0.8214285714285715,0.6777777777777777
42,CP_structure17,0.8214285714285715,0.6777777777777777
24,CP_summary14,0.8214285714285715,0.611111111111111
26,CP_summary14,0.8214285714285715,0.611111111111111
31,CP_summary14,0.8214285714285715,0.611111111111111
25,CP_summary14,0.7936507936507936,0.5833333333333334
