candidate_id,feature_set,inner_AUC,inner_AP
0,CP_density3,0.9523809523809524,0.8333333333333334
1,CP_density3,0.9523809523809524,0.8333333333333334
7,CP_density3,0.9523809523809524,0.8333333333333334
8,CP_density3,0.9523809523809524,0.8333333333333334
10,CP_density3,0.9523809523809524,0.8333333333333334
12,CP_density3,0.9523809523809524,0.8333333333333334
14,CP_density3,0.9523809523809524,0.8333333333333334
15,CP_density3,0.9523809523809524,0.8333333333333334
24,CP_summary14,0.9523809523809524,0.8333333333333334
26,CP_summary14,0.9523809523809524,0.8333333333333334
31,CP_summary14,0.9523809523809524,0.8333333333333334
47,CP_structure17,0.9523809523809524,0.8333333333333334
6,CP_density3,0.9285714285714285,0.6666666666666666
41,CP_structure17,0.9246031746031745,0.6666666666666666
33,CP_structure17,0.9047619047619048,0.7777777777777777
43,CP_structure17,0.9047619047619048,0.7777777777777777
45,CP_structure17,0.9047619047619048,0.7777777777777777
40,CP_structure17,0.9047619047619048,0.6666666666666666
42,CP_structure17,0.9047619047619048,0.6666666666666666
17,CP_summary14,0.8571428571428572,0.611111111111111
27,CP_summary14,0.8571428571428572,0.611111111111111
38,CP_structure17,0.8571428571428572,0.611111111111111
2,CP_density3,0.8095238095238096,0.5833333333333334
3,CP_density3,0.8095238095238096,0.5833333333333334
4,CP_density3,0.8095238095238096,0.5833333333333334
5,CP_density3,0.8095238095238096,0.5833333333333334
9,CP_density3,0.8095238095238096,0.5833333333333334
11,CP_density3,0.8095238095238096,0.5833333333333334
13,CP_density3,0.8095238095238096,0.5833333333333334
16,CP_summary14,0.8095238095238096,0.5555555555555555
18,CP_summary14,0.8095238095238096,0.5555555555555555
22,CP_summary14,0.8095238095238096,0.5555555555555555
23,CP_summary14,0.8095238095238096,0.5555555555555555
28,CP_summary14,0.8095238095238096,0.5555555555555555
30,CP_summary14,0.8095238095238096,0.5555555555555555
32,CP_structure17,0.8095238095238096,0.5555555555555555
39,CP_structure17,0.8095238095238096,0.5555555555555555
44,CP_structure17,0.8095238095238096,0.5555555555555555
46,CP_structure17,0.8095238095238096,0.5555555555555555
29,CP_summary14,0.8095238095238094,0.5555555555555555
25,CP_summary14,0.7777777777777778,0.4166666666666667
19,CP_summary14,0.7619047619047619,0.5277777777777778
20,CP_summary14,0.7619047619047619,0.5277777777777778
21,CP_summary14,0.7619047619047619,0.5277777777777778
34,CP_structure17,0.753968253968254,0.38888888888888884
35,CP_structure17,0.753968253968254,0.38888888888888884
36,CP_structure17,0.753968253968254,0.38888888888888884
37,CP_structure17,0.753968253968254,0.38888888888888884
