candidate_id,feature_set,inner_AUC,inner_AP
2,CP_density3,1.0,1.0
30,CP_summary14,1.0,1.0
3,CP_density3,0.9861111111111112,0.9444444444444443
4,CP_density3,0.9861111111111112,0.9444444444444443
5,CP_density3,0.9861111111111112,0.9444444444444443
13,CP_density3,0.9861111111111112,0.9444444444444443
1,CP_density3,0.9722222222222223,0.9444444444444443
9,CP_density3,0.9722222222222223,0.9444444444444443
11,CP_density3,0.9722222222222223,0.9444444444444443
16,CP_summary14,0.9722222222222223,0.9444444444444443
22,CP_summary14,0.9722222222222223,0.9444444444444443
23,CP_summary14,0.9722222222222223,0.9444444444444443
24,CP_summary14,0.9722222222222223,0.9444444444444443
26,CP_summary14,0.9722222222222223,0.9444444444444443
28,CP_summary14,0.9722222222222223,0.9444444444444443
32,CP_structure17,0.9722222222222223,0.9444444444444443
33,CP_structure17,0.9722222222222223,0.9444444444444443
34,CP_structure17,0.9722222222222223,0.9444444444444443
39,CP_structure17,0.9722222222222223,0.9444444444444443
40,CP_structure17,0.9722222222222223,0.9444444444444443
41,CP_structure17,0.9722222222222223,0.9444444444444443
42,CP_structure17,0.9722222222222223,0.9444444444444443
43,CP_structure17,0.9722222222222223,0.9444444444444443
44,CP_structure17,0.9722222222222223,0.9444444444444443
45,CP_structure17,0.9722222222222223,0.9444444444444443
46,CP_structure17,0.9722222222222223,0.9444444444444443
47,CP_structure17,0.9722222222222223,0.9444444444444443
0,CP_density3,0.9722222222222223,0.8888888888888888
6,CP_density3,0.9722222222222223,0.8888888888888888
7,CP_density3,0.9722222222222223,0.8888888888888888
8,CP_density3,0.9722222222222223,0.8888888888888888
10,CP_density3,0.9722222222222223,0.8888888888888888
12,CP_density3,0.9722222222222223,0.8888888888888888
14,CP_density3,0.9722222222222223,0.8888888888888888
15,CP_density3,0.9722222222222223,0.8888888888888888
35,CP_structure17,0.9722222222222222,0.9444444444444443
36,CP_structure17,0.9722222222222222,0.9444444444444443
37,CP_structure17,0.9722222222222222,0.9444444444444443
19,CP_summary14,0.9484126984126985,0.7777777777777777
20,CP_summary14,0.9484126984126985,0.7777777777777777
21,CP_summary14,0.9484126984126985,0.7777777777777777
25,CP_summary14,0.9484126984126985,0.7777777777777777
29,CP_summary14,0.9484126984126985,0.7777777777777777
31,CP_summary14,0.9444444444444445,0.861111111111111
17,CP_summary14,0.9246031746031745,0.7777777777777777
18,CP_summary14,0.9246031746031745,0.7777777777777777
27,CP_summary14,0.9246031746031745,0.7777777777777777
38,CP_structure17,0.9246031746031745,0.7777777777777777
