candidate_id,feature_set,inner_AUC,inner_AP
11,CP_density3,1.0,1.0
9,CP_density3,0.9761904761904763,0.8333333333333334
2,CP_density3,0.9523809523809524,0.8333333333333334
3,CP_density3,0.9523809523809524,0.8333333333333334
4,CP_density3,0.9523809523809524,0.8333333333333334
5,CP_density3,0.9523809523809524,0.8333333333333334
13,CP_density3,0.9523809523809524,0.8333333333333334
6,CP_density3,0.9523809523809524,0.6666666666666666
0,CP_density3,0.9285714285714285,0.6666666666666666
7,CP_density3,0.9285714285714285,0.6666666666666666
8,CP_density3,0.9285714285714285,0.6666666666666666
10,CP_density3,0.9285714285714285,0.6666666666666666
12,CP_density3,0.9285714285714285,0.6666666666666666
14,CP_density3,0.9285714285714285,0.6666666666666666
15,CP_density3,0.9285714285714285,0.6666666666666666
41,CP_structure17,0.9285714285714285,0.6666666666666666
16,CP_summary14,0.9047619047619048,0.6666666666666666
23,CP_summary14,0.9047619047619048,0.6666666666666666
24,CP_summary14,0.9047619047619048,0.6666666666666666
26,CP_summary14,0.9047619047619048,0.6666666666666666
28,CP_summary14,0.9047619047619048,0.6666666666666666
30,CP_summary14,0.9047619047619048,0.6666666666666666
31,CP_summary14,0.9047619047619048,0.6666666666666666
33,CP_structure17,0.9047619047619048,0.6666666666666666
34,CP_structure17,0.9047619047619048,0.6666666666666666
40,CP_structure17,0.9047619047619048,0.6666666666666666
42,CP_structure17,0.9047619047619048,0.6666666666666666
44,CP_structure17,0.9047619047619048,0.6666666666666666
46,CP_structure17,0.9047619047619048,0.6666666666666666
47,CP_structure17,0.9047619047619048,0.6666666666666666
43,CP_structure17,0.8968253968253969,0.6666666666666666
45,CP_structure17,0.8968253968253969,0.6666666666666666
1,CP_density3,0.8809523809523809,0.611111111111111
37,CP_structure17,0.876984126984127,0.5
17,CP_summary14,0.8571428571428572,0.611111111111111
32,CP_structure17,0.8571428571428572,0.611111111111111
39,CP_structure17,0.8571428571428572,0.611111111111111
25,CP_summary14,0.8571428571428571,0.611111111111111
35,CP_structure17,0.8492063492063492,0.5
36,CP_structure17,0.8492063492063492,0.5
22,CP_summary14,0.8095238095238096,0.5833333333333334
38,CP_structure17,0.8095238095238096,0.5555555555555555
18,CP_summary14,0.8015873015873017,0.4444444444444444
27,CP_summary14,0.6904761904761906,0.3611111111111111
29,CP_summary14,0.6904761904761906,0.3611111111111111
19,CP_summary14,0.6904761904761904,0.3611111111111111
20,CP_summary14,0.6904761904761904,0.3611111111111111
21,CP_summary14,0.6904761904761904,0.3611111111111111
