candidate_id,feature_set,inner_AUC,inner_AP
0,CP_density3,0.9523809523809524,0.8333333333333334
1,CP_density3,0.9523809523809524,0.8333333333333334
6,CP_density3,0.9523809523809524,0.8333333333333334
7,CP_density3,0.9523809523809524,0.8333333333333334
8,CP_density3,0.9523809523809524,0.8333333333333334
10,CP_density3,0.9523809523809524,0.8333333333333334
12,CP_density3,0.9523809523809524,0.8333333333333334
14,CP_density3,0.9523809523809524,0.8333333333333334
15,CP_density3,0.9523809523809524,0.8333333333333334
17,CP_summary14,0.9523809523809524,0.8333333333333334
24,CP_summary14,0.9523809523809524,0.8333333333333334
26,CP_summary14,0.9523809523809524,0.8333333333333334
31,CP_summary14,0.9523809523809524,0.8333333333333334
32,CP_structure17,0.9523809523809524,0.8333333333333334
33,CP_structure17,0.9523809523809524,0.8333333333333334
39,CP_structure17,0.9523809523809524,0.8333333333333334
40,CP_structure17,0.9523809523809524,0.8333333333333334
41,CP_structure17,0.9523809523809524,0.8333333333333334
42,CP_structure17,0.9523809523809524,0.8333333333333334
44,CP_structure17,0.9523809523809524,0.8333333333333334
45,CP_structure17,0.9523809523809524,0.8333333333333334
46,CP_structure17,0.9523809523809524,0.8333333333333334
47,CP_structure17,0.9523809523809524,0.8333333333333334
11,CP_density3,0.9047619047619048,0.6666666666666666
16,CP_summary14,0.9047619047619048,0.6666666666666666
18,CP_summary14,0.9047619047619048,0.6666666666666666
19,CP_summary14,0.9047619047619048,0.6666666666666666
20,CP_summary14,0.9047619047619048,0.6666666666666666
21,CP_summary14,0.9047619047619048,0.6666666666666666
22,CP_summary14,0.9047619047619048,0.6666666666666666
23,CP_summary14,0.9047619047619048,0.6666666666666666
25,CP_summary14,0.9047619047619048,0.6666666666666666
28,CP_summary14,0.9047619047619048,0.6666666666666666
30,CP_summary14,0.9047619047619048,0.6666666666666666
34,CP_structure17,0.9047619047619048,0.6666666666666666
35,CP_structure17,0.9047619047619048,0.6666666666666666
36,CP_structure17,0.9047619047619048,0.6666666666666666
37,CP_structure17,0.9047619047619048,0.6666666666666666
38,CP_structure17,0.9047619047619048,0.6666666666666666
27,CP_summary14,0.8968253968253969,0.6666666666666666
29,CP_summary14,0.8968253968253969,0.6666666666666666
43,CP_structure17,0.8968253968253969,0.6666666666666666
2,CP_density3,0.8571428571428572,0.611111111111111
3,CP_density3,0.8571428571428572,0.611111111111111
4,CP_density3,0.8571428571428572,0.611111111111111
5,CP_density3,0.8571428571428572,0.611111111111111
13,CP_density3,0.8571428571428572,0.611111111111111
9,CP_density3,0.8095238095238096,0.5833333333333334
